id,title,actors,countries,topics,url,event_id,track,format,date,year
"enb12199e_12","ARTICLE 6","Group of 77","Mauritius|Belgium|Botswana|China","","http://www.iisd.ca/vol12/enb12199e.html","037","SBSTA","","1.0240056e+12","2002"
"enb12165e_11","Decision 6:","","","","http://www.iisd.ca/vol12/enb12165e.html","031","","","9.867672e+11","2001"
"enb12521e_5","Other issues","","Panama","","http://www.iisd.ca/vol12/enb12521e.html","096","","","1.3179384e+12","2011"
"enb12318e_26","Education, Training and Awareness (Convention Article 6)","Alliance of Small Island States","France","","http://www.iisd.ca/vol12/enb12318e.html","057","","","1.163718e+12","2006"
"1236000e_2","SWITZERLAND","Organisation for Economic Co.operation and Development|Group of 77|European Union","China|Costa Rica|Ireland","","http://www.iisd.ca/vol12/1236000e.html","009","","","8.376408e+11","1996"
"enb12197e_14","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12197e.html","037","SBI/SBSTA","CORRIDORS","1.0238328e+12","2002"
"enb12158e_19","DEVELOPMENT & TRANSFER OF TECHNOLOGIES","Group of 77","China","","http://www.iisd.ca/vol12/enb12158e.html","029","","","9.746748e+11","2000"
"1238000e_21","INCOME AND BUDGET PERFORMANCE FOR 1997","","","","http://www.iisd.ca/vol12/1238000e.html","009","","","8.377272e+11","1996"
"enb12534e_118","POTENTIAL CONSEQUENCES OF RESPONSE MEASURES:","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"enb12580e_39","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12580e.html","104","","","1.3711608e+12","2013"
"enb12309e_10","PROTOCOL ARTICLE 2.3:","Organization of Petroleum Exporting Countries|Group of 77|European Union","China|Ghana|Japan|Saudi Arabia","","http://www.iisd.ca/vol12/enb12309e.html","057","SBSTA","","1.1629404e+12","2006"
"enb12567e_31","EITs","","","","http://www.iisd.ca/vol12/enb12567e.html","102","","","1.3549212e+12","2012"
"enb12309e_9","HFC-23:","European Union","Germany|Argentina","","http://www.iisd.ca/vol12/enb12309e.html","057","SBSTA","","1.1629404e+12","2006"
"enb12455e_1","CLEAN DEVELOPMENT MECHANISM (COP/MOP)","Group of 77|African Group|European Union","Brazil|Argentina|Canada|Ukraine|New Zealand|Russian Federation|Norway|Japan|China|Australia|Venezuela|Micronesia|Saudi Arabia|Switzerland|Gambia|Peru|United Kingdom|South Africa|Grenada|Russia","","http://www.iisd.ca/vol12/enb12455e.html","085","","","1.2608316e+12","2009"
"enb12124e_2","PRESENTATIONS","Organisation for Economic Co.operation and Development|European Union","Japan|Canada|Brazil|United States","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12124e.html","023","","","9.522972e+11","2000"
"enb12598e_2","HIGH-LEVEL MINISTERIAL ROUNDTABLE UNDER THE KYOTO PROTOCOL","Group of 77|Group of 77 and China|African Group|European Union|Least Developed Countries","Bangladesh|Morocco|Nicaragua|Norway|Nigeria|Tanzania|Australia|Zambia|Maldives|Peru|Germany|Bolivia|Greece|Sweden|Ethiopia|Malta|Hungary|Uganda|Liberia|Estonia|United Kingdom|Switzerland|Finland|France|Indigenous Peoples|Netherlands|Iran|Azerbaijan|China|Slovenia|Luxembourg|Poland|Niger|Gabon|Grenada|Marshall Islands|Egypt","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12598e.html","111","COP","","1.4027832e+12","2014"
"enb12594e_60","NAIROBI WORK PROGRAMME:","","Bolivia|Canada","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12594e.html","107","","","1.3851612e+12","2013"
"enb12317e_8","REALIZING THE FULL POTENTIAL OF MARKET-BASED OPPORTUNITIES:","European Union","Austria|Netherlands|Japan|Spain|Germany|France","","http://www.iisd.ca/vol12/enb12317e.html","057","WORKING GROUP","","1.163718e+12","2006"
"enb12264e_15","Climate Neutral UNFCCC Meetings","","Canada|Micronesia|Trinidad and Tobago|Saudi Arabia|United States","","http://www.iisd.ca/vol12/enb12264e.html","050","","","1.1166264e+12","2005"
"enb12287e_9","EMISSIONS FROM INTERNATIONAL AVIATION AND MARITIME TRANSPORT","","Switzerland","","http://www.iisd.ca/vol12/enb12287e.html","054","","","1.1338236e+12","2005"
"enb12163e_41","ADMINISTRATIVE AND FINANCIAL MATTERS","","Germany","","http://www.iisd.ca/vol12/enb12163e.html","029","cop","","9.752796e+11","2000"
"enb12151e_41","CLIMATE DEVELOPMENT INITIATIVE (CDI)","Asian Group|Alliance of Small Island States","Hungary|Slovenia|United States","","http://www.iisd.ca/vol12/enb12151e.html","028","","","9.69228e+11","2000"
"enb12513e_49","CONVENTION ARTICLE 6 (education, training and public awareness)","","Bangladesh","","http://www.iisd.ca/vol12/enb12513e.html","095","","","1.3082616e+12","2011"
"enb12120e_16","CONTACT GROUP ON MECHANISMS","Group of 77|Alliance of Small Island States|European Union","Switzerland|China|United States","","http://www.iisd.ca/vol12/enb12120e.html","022","","groups","9.415836e+11","1999"
"enb12115e_13","NON-ANNEX I COMMUNICATIONS","Group of 77|European Union","China","","http://www.iisd.ca/vol12/enb12115e.html","022","","","9.410616e+11","1999"
"enb1292e_1","COP PLENARY","","El Salvador|Antigua and Barbuda|Indonesia|Argentina","","http://www.iisd.ca/vol12/enb1292e.html","018","cop","plenary","9.10566e+11","1998"
"enb12183e_8","CGE","","United States","","http://www.iisd.ca/vol12/enb12183e.html","034","","","1.004742e+12","2001"
"enb12459e_6","Dates and venues of future sessions","","Qatar|South Africa|Mexico","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12160e_11","Funding / GEF:","","Benin|Canada|Senegal|Denmark|Morocco|Japan|United Kingdom","","http://www.iisd.ca/vol12/enb12160e.html","029","","","9.748476e+11","2000"
"enb12246e_1","OPENING OF THE SESSION","Alliance of Small Island States","Russian Federation|Barbados|India|Russia","IPCC Governance","http://www.iisd.ca/vol12/enb12246e.html","047","ipcc","","1.1000412e+12","2004"
"enb12284e_16","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12284e.html","054","","corridors","1.133478e+12","2005"
"enb12447e_2","AD HOC WORKING GROUP ON FURTHER COMMITMENTS FOR ANNEX I PARTIES","Group of 77|Alliance of Small Island States|Umbrella Group|European Union|Group of 77 and China|African Group","Antigua and Barbuda|Norway|China|Australia|Serbia|Iraq|Gambia|Grenada|Sudan|Sweden","","http://www.iisd.ca/vol12/enb12447e.html","084","WORKING GROUP","","1.257462e+12","2009"
"enb12137e_24","JOINT SBI/SBSTA SESSIONS","Group of 77","Niger|Nigeria|China","","http://www.iisd.ca/vol12/enb12137e.html","026","SBI/SBSTA","","9.613656e+11","2000"
"enb12209e_77","CONCLUSION","","","","http://www.iisd.ca/vol12/enb12209e.html","038","","","1.0363644e+12","2002"
"enb12149e_3","TECHNOLOGY TRANSFER","Organization of Petroleum Exporting Countries|Group of 77|European Union","Canada|United States|Saudi Arabia|Japan|Australia|Hungary|China","Technology Transfer","http://www.iisd.ca/vol12/enb12149e.html","028","","","9.688824e+11","2000"
"enb12595e_18","Session 3: Discussions on the Way Forward","","","","http://www.iisd.ca/vol12/enb12595e.html","108","","","1.3947516e+12","2014"
"enb12316e_5","IN THE BREEZEWAYS","","","","http://www.iisd.ca/vol12/enb12316e.html","057","","corridors","1.1636316e+12","2006"
"enb12294e_3","TFI FUTURE WORK PROGRAMME","Least Developed Countries","Iran|United States|Gambia|Japan|Kenya|Austria|Malawi|Benin|Ghana|Sierra Leone|Syria|Netherlands|Spain|Samoa|Norway|Switzerland|China","","http://www.iisd.ca/vol12/enb12294e.html","055","ipcc","","1.1461752e+12","2006"
"1239000e_27","METHODOLOGICAL ISSUES","Group of 77|European Union","India|Iran|Argentina|Malaysia|United States|Philippines|Australia|Zimbabwe|Morocco|Uganda|Canada|Mauritius|Antigua and Barbuda|Micronesia|Switzerland|China","","http://www.iisd.ca/vol12/1239000e.html","010","","","8.508636e+11","1996"
"enb12230e_3","IN THE CORRIDORS","","Russia","","http://www.iisd.ca/vol12/enb12230e.html","042","","corridors","1.0711836e+12","2003"
"enb12512e_15","Status of submission and review of fifth national communications","","United States","","http://www.iisd.ca/vol12/enb12512e.html","095","","","1.3082616e+12","2011"
"enb12223e_9","ADMINISTRATIVE AND FINANCIAL MATTERS","","Switzerland","","http://www.iisd.ca/vol12/enb12223e.html","042","","","1.070406e+12","2003"
"enb12472e_24","CLOSING PLENARY:","","","","http://www.iisd.ca/vol12/enb12472e.html","087","WORKING GROUP","PLENARY","1.2762072e+12","2010"
"enb12124e_1","PRESENTATIONS","Alliance of Small Island States|European Union","Niger|United States|Saudi Arabia|Japan|Australia|Nigeria|China","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12124e.html","023","","","9.522972e+11","2000"
"enb12447e_44","REMOVING THE BRACKETS","","Maldives","","http://www.iisd.ca/vol12/enb12447e.html","084","WORKING GROUP","","1.257462e+12","2009"
"enb12607e_13","FUTURE PATHWAYS FOR ADAPTATION, MITIGATION AND SUSTAINABLE DEVELOPMENT:","","Qatar|China|Bolivia|Saudi Arabia|Switzerland","","http://www.iisd.ca/vol12/enb12607e.html","113","","","1.41471e+12","2014"
"enb12203e_8","ANNEX I NATIONAL COMMUNICATIONS","European Union","Canada|India|United States","","http://www.iisd.ca/vol12/enb12203e.html","038","","","1.0354968e+12","2002"
"enb12129e_5","LAND USE, LAND-USE CHANGE AND FORESTRY","European Union","Uganda|Canada|Tuvalu|Australia|United States","","http://www.iisd.ca/vol12/enb12129e.html","026","","","9.603288e+11","2000"
"enb12470e_34","CLOSING STATEMENTS:","Group of 77|Umbrella Group|African Group|European Union","Yemen|Mexico|China|Australia|Congo|Lesotho|Spain","","http://www.iisd.ca/vol12/enb12470e.html","087","sbi","plenary","1.2761208e+12","2010"
"enb12279e_6","REVISED SUMMARY OF THE DISCUSSION","","","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12279e.html","053","","","1.1296728e+12","2005"
"enb12384e_9","PROCEDURES FOR TECHNICAL PAPERS:","","Australia","","http://www.iisd.ca/vol12/enb12384e.html","073","ipcc","","1.2204792e+12","2008"
"enb12160e_3","Ratification of the Protocol:","Umbrella Group|European Union","Mexico|Bolivia|New Zealand","","http://www.iisd.ca/vol12/enb12160e.html","029","","","9.748476e+11","2000"
"enb12403e_3","MITIGATION:","European Union","India|Philippines|New Zealand|Algeria|Japan|China|Saudi Arabia|Turkey|Singapore|Argentina","","http://www.iisd.ca/vol12/enb12403e.html","076","working group","","1.238796e+12","2009"
"enb12395e_105","STATEMENTS FROM OBSERVER ORGANIZATIONS:","European Union","Czech Republic|Poland|Indigenous Peoples|Belgium","UNFCCC and Kyoto Protocol Implementation","http://www.iisd.ca/vol12/enb12395e.html","074","","","1.2290364e+12","2008"
"enb12267e_15","MATTERS RELATING TO THE LEAST DEVELOPED COUNTRIES","European Union","Uganda|Japan","","http://www.iisd.ca/vol12/enb12267e.html","050","","","1.116972e+12","2005"
"enb12242e_61","RUSSIAN ROULETTE","","Russia","","http://www.iisd.ca/vol12/enb12242e.html","044","SBI/SBSTA","","1.0883736e+12","2004"
"enb12549e_9","Technical presentations","Coalition for Rainforest Nations","Sudan|United States|Bolivia|Philippines|Brazil|Guinea|Indonesia|Mexico|Colombia|Papua New Guinea|Costa Rica|Switzerland|Honduras","Financial Mechanisms and Funds 2","http://www.iisd.ca/vol12/enb12549e.html","101","","","1.346364e+12","2012"
"enb12182e_6","LDCS","European Union","South Africa|Switzerland|United States","","http://www.iisd.ca/vol12/enb12182e.html","034","","","1.0046556e+12","2001"
"enb12117e_9","NATIONAL SYSTEMS","","Japan","","http://www.iisd.ca/vol12/enb12117e.html","022","","","9.412344e+11","1999"
"enb12119e_4","METHODOLOGICAL ISSUES","Group of 77|European Union","Brazil|China","","http://www.iisd.ca/vol12/enb12119e.html","022","","","9.414972e+11","1999"
"enb12393e_31","PRIVILEGES AND IMMUNITIES:","","","","http://www.iisd.ca/vol12/enb12393e.html","074","sbi","","1.22895e+12","2008"
"enb1289e_2","SBI","European Union","Venezuela|United States|Bolivia|Australia|Mauritania|Canada|Niger|Saudi Arabia|Nigeria|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb1289e.html","018","sbi","","9.10134e+11","1998"
"enb12546e_28","SBSTA Conclusions","","Russian Federation|Russia","","http://www.iisd.ca/vol12/enb12546e.html","099","","","1.3378968e+12","2012"
"enb12287e_8","DETERMINATION OF A QUANTIFIED EMISSION REDUCTION COMMITMENT FOR BELARUS","","Belarus|Slovenia","","http://www.iisd.ca/vol12/enb12287e.html","054","","","1.1338236e+12","2005"
"enb1270e_3","ARTICLE 4.1","","","","http://www.iisd.ca/vol12/enb1270e.html","016","","","8.8119e+11","1997"
"enb12218e_3","Review of methodological work under the UNFCCC and Protocol","","Norway","","http://www.iisd.ca/vol12/enb12218e.html","040","","","1.0554552e+12","2003"
"enb12598e_69","SBSTA Conclusions","","Brazil|Italy|Peru","","http://www.iisd.ca/vol12/enb12598e.html","111","","","1.4027832e+12","2014"
"enb12411e_9","ORGANIZATIONAL MATTERS:","Group of 77|European Union","Philippines|Indonesia|China|Australia|Czech Republic|Switzerland","","http://www.iisd.ca/vol12/enb12411e.html","079","sbi","","1.2438936e+12","2009"
"enb12266e_3","MITIGATION","European Union","Canada|United Kingdom|United States|Japan|Australia|Norway|Kenya","","http://www.iisd.ca/vol12/enb12266e.html","050","","","1.1168856e+12","2005"
"enb12248e_12","IPCC PROGRAMME AND BUDGET FOR 2005-8","","Belgium|India|Canada|Tunisia|United States|Australia|France|China","IPCC Governance","http://www.iisd.ca/vol12/enb12248e.html","047","ipcc","","1.1001276e+12","2004"
"enb12459e_132","Report of the GEF","Group of 77|African Group","Benin|Sudan|United States|Gambia|Timor-Leste|Uganda|Algeria|Antigua and Barbuda|Syria|Mali|Rwanda|Switzerland|China|Barbados","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12643e_1","ADAPTATION AND LOSS AND DAMAGE","Group of 77|European Union","United States|Australia|Grenada|Colombia|Switzerland|China","","http://www.iisd.ca/vol12/enb12643e.html","118","","","1.4413176e+12","2015"
"enb12513e_11","RESEARCH AND SYSTEMATIC OBSERVATION:","","Italy|Botswana","","http://www.iisd.ca/vol12/enb12513e.html","095","","","1.3082616e+12","2011"
"enb12163e_18","Conclusion of COP-6 Part I:","","","","http://www.iisd.ca/vol12/enb12163e.html","029","","","9.752796e+11","2000"
"enb12285e_13","IPCC`S SPECIAL REPORT ON CARBON DIOXIDE CAPTURE AND STORAGE","","","","http://www.iisd.ca/vol12/enb12285e.html","054","","","1.1335644e+12","2005"
"enb12576e_1","PRACTICAL APPROACH TO INCREASING PRE-2020 AMBITION AND THE WAY FORWARD (ADP Workstream 2)","Like Minded Group of Developing Countries|African Group|Alliance of Small Island States|European Union","India|Venezuela|United States|Gambia|Japan|Dominican Republic|Brazil|Kenya|Indonesia|Mauritius|South Africa|Mali|Nauru|Seychelles|Nepal|Sweden|Dominica|Australia|Ecuador|Indigenous Peoples|Saudi Arabia|Switzerland|China","","http://www.iisd.ca/vol12/enb12576e.html","104","WORKING GROUP","","1.3709016e+12","2013"
"enb12170e_3","Finance:","","","","http://www.iisd.ca/vol12/enb12170e.html","032","","","9.9558e+11","2001"
"enb12100e_4","SBI","Group of 77|European Union","Iran|United States|Botswana|Togo|Japan|Philippines|Australia|Brazil|Saudi Arabia|Austria|Turkey|Kazakhstan|Switzerland|China","National Communications & Inventories","http://www.iisd.ca/vol12/enb12100e.html","020","SBI","","9.28188e+11","1999"
"enb12584e_8","LOSS AND DAMAGE:","Group of 77|African Group|European Union|Alliance of Small Island States","Tanzania|Egypt|Nauru|Bolivia|China","","http://www.iisd.ca/vol12/enb12584e.html","107","sbi","","1.3842108e+12","2013"
"enb12219e_64","SIGNALING MOSCOW","Organization of Petroleum Exporting Countries|Group of 77|European Union","Russia|United States|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb12219e.html","040","SBI/SBSTA","","1.0557144e+12","2003"
"1232000e_2","SUBSIDIARY BODY FOR SCIENTIFIC AND TECHNOLOGICAL ADVICE","Group of 77|Valdivia Group|European Union|Alliance of Small Island States","Russia|India|Iran|Argentina|United States|Japan|El Salvador|Mauritius|Canada|Nicaragua|Myanmar|Colombia|Malaysia|Russian Federation|Philippines|Czech Republic|Australia|Kiribati|Burkina Faso|Panama|Netherlands|Norway|China|New Zealand","","http://www.iisd.ca/vol12/1232000e.html","009","sbsta","","8.371224e+11","1996"
"enb12284e_11","PROTOCOL ARTICLE 3.9 (FUTURE COMMITMENTS)","Group of 77|European Union","Japan|China","","http://www.iisd.ca/vol12/enb12284e.html","054","","","1.133478e+12","2005"
"enb12354e_51","HCFC-22/HFC-23 :","","Chile|Austria|Brazil|Argentina|China","","http://www.iisd.ca/vol12/enb12354e.html","065","","","1.2292956e+12","2008"
"enb12586e_16","IN THE CORRIDORS","","Philippines|China","","http://www.iisd.ca/vol12/enb12586e.html","107","","CORRIDORS","1.3843836e+12","2013"
"enb12302e_13","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12302e.html","056","","CORRIDORS","1.1483352e+12","2006"
"enb12589e_4","METHODOLOGICAL GUIDANCE FOR REDD","Coalition for Rainforest Nations","Guinea|Papua New Guinea|Canada","","http://www.iisd.ca/vol12/enb12589e.html","107","SBSTA","","1.3847292e+12","2013"
"enb12393e_4","STATEMENTS FROM OBSERVER ORGANIZATIONS:","","Indigenous Peoples","","http://www.iisd.ca/vol12/enb12393e.html","074","working group","","1.22895e+12","2008"
"enb12350e_7","EDUCATION TRAINING AND PUBLIC AWARENESS:","","","","http://www.iisd.ca/vol12/enb12350e.html","065","","","1.22895e+12","2008"
"enb12318e_55","Financial matters","","Bangladesh|Philippines","","http://www.iisd.ca/vol12/enb12318e.html","057","","","1.163718e+12","2006"
"1218000e_4","BUDGET FOR THE PERMANENT SECRETARIAT","","France","","http://www.iisd.ca/vol12/1218000e.html","002","","","7.970328e+11","1995"
"enb12549e_3","NUMBERS/TEXT SPIN-OFF GROUP:","","United Kingdom|Ukraine","","http://www.iisd.ca/vol12/enb12549e.html","101","working group","","1.346364e+12","2012"
"enb12598e_78","SCIENTIFIC, TECHNICAL AND SOCIO-ECONOMIC ASPECTS OF MITIGATION OF CLIMATE CHANGE:","","","","http://www.iisd.ca/vol12/enb12598e.html","111","SBSTA","ISSUE","1.4027832e+12","2014"
"enb12133e_12","LULUCF","Group of 77|European Union","Australia|Tuvalu|China","","http://www.iisd.ca/vol12/enb12133e.html","026","","","9.608472e+11","2000"
"enb12638e_96","Outcome","","","","http://www.iisd.ca/vol12/enb12638e.html","117","","","1.4339736e+12","2015"
"enb1282e_2","SUBSIDIARY BODY FOR IMPLEMENTATION","Group of 77|European Union","Russia|India|Iran|Venezuela|United States|Japan|Brazil|Indonesia|Canada|Georgia|United Kingdom|Russian Federation|Philippines|Australia|Zimbabwe|Ethiopia|Hungary|Burkina Faso|Saudi Arabia|Norway|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb1282e.html","017","sbi","","8.973432e+11","1998"
"enb1256e_1","WHITE HOUSE CONFERENCE ON CLIMATE CHANGE","","United States","","http://www.iisd.ca/vol12/enb1256e.html","015","","","8.772984e+11","1997"
"enb12491e_5","IN THE CORRIDORS","","United Kingdom","","http://www.iisd.ca/vol12/enb12491e.html","091","","corridors","1.2913308e+12","2010"
"enb12290e_3","Avoided Deforestation","","Cameroon|Congo|Papua New Guinea|Gabon|Costa Rica|Pakistan|Guinea|Paraguay","","http://www.iisd.ca/vol12/enb12290e.html","054","","","1.1340828e+12","2005"
"enb12407e_15","Legal Matters","European Union","Tuvalu|United States|Japan|Bolivia|Australia|Canada|Switzerland|China|New Zealand","","http://www.iisd.ca/vol12/enb12407e.html","076","","","1.2391416e+12","2009"
"enb12395e_41","Greenhouse gas inventories","","Canada","","http://www.iisd.ca/vol12/enb12395e.html","074","","","1.2290364e+12","2008"
"enb12339e_8","FINANCE ISSUES:","European Union|Alliance of Small Island States","Palau|Canada|Indonesia|Norway|Japan|Venezuela|Uganda|Liberia|Saudi Arabia|Switzerland|Germany|South Africa|Sudan|Argentina","","http://www.iisd.ca/vol12/enb12339e.html","062","working group","","1.1885112e+12","2007"
"enb12351e_27","TECHNOLOGY TRANSFER:","","United Kingdom","","http://www.iisd.ca/vol12/enb12351e.html","065","","","1.2290364e+12","2008"
"enb12253e_6","ADAPTATION","European Union","Argentina|India|Ghana|Russian Federation|Japan|China|Tanzania|Russia","","http://www.iisd.ca/vol12/enb12253e.html","048","","","1.1026332e+12","2004"
"enb12449e_5","ORGANIZATIONAL MATTERS:","","Malta","","http://www.iisd.ca/vol12/enb12449e.html","085","working group","","1.2602268e+12","2009"
"enb12358e_3","ANALYSIS OF MEANS TO REACH EMISSION REDUCTION TARGETS:","European Union|Group of 77|Alliance of Small Island States|Least Developed Countries","Brazil|Argentina|Antigua and Barbuda|Canada|Indonesia|New Zealand|Bangladesh|Samoa|Malaysia|Venezuela|Japan|China|Australia|Tuvalu|Maldives|Slovenia|Iceland","","http://www.iisd.ca/vol12/enb12358e.html","068","working group","","1.2070008e+12","2008"
"enb12542e_1","ADP","","India|Philippines|Mexico|Nicaragua|China|Saudi Arabia|Egypt|Bolivia","","http://www.iisd.ca/vol12/enb12542e.html","099","working group","plenary","1.3376376e+12","2012"
"enb12256e_3","PROTOCOL ARTICLE 7.4","European Union","Canada|China","","http://www.iisd.ca/vol12/enb12256e.html","048","","","1.1029788e+12","2004"
"enb12521e_17","Capacity Building","","United Kingdom","","http://www.iisd.ca/vol12/enb12521e.html","096","","","1.3179384e+12","2011"
"enb12597e_9","Cross-Sectoral Mitigation Pathways and Measures","","Iraq|India|Luxembourg|United States|Chile|Bolivia|Brazil|Canada|Ireland|Australia|Armenia|Saudi Arabia|Tanzania|Norway|Switzerland|China|Saint Lucia","","http://www.iisd.ca/vol12/enb12597e.html","110","","","1.3972536e+12","2014"
"enb12291e_30","ADMINISTRATIVE, FINANCIAL AND INSTITUTIONAL MATTERS","","","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12427e_38","AWG-KP:","","Russia|Antigua and Barbuda|United States|New Zealand","","http://www.iisd.ca/vol12/enb12427e.html","080","WORKING GROUP","PLENARY","1.2502008e+12","2009"
"enb12439e_1","REPORT OF AWG-LCA 7 AND AWG-KP 9","Group of 77|Alliance of Small Island States|Umbrella Group|European Union|Least Developed Countries|Environmental Integrity Group|Group of 77 and China|African Group","Chad|Brazil|Denmark|Malta|Algeria|Barbados|China|Australia|Lesotho|Switzerland|Thailand|Sudan|Paraguay|Sweden","","http://www.iisd.ca/vol12/enb12439e.html","081","WORKING GROUP","","1.2550392e+12","2009"
"enb12421e_19","Other issues","European Union","Brazil|Canada|New Zealand|Japan|Colombia|Panama","","http://www.iisd.ca/vol12/enb12421e.html","079","","","1.2447576e+12","2009"
"enb12344e_4","CONVENTION DIALOGUE:","Group of 77|European Union|Alliance of Small Island States","United States|Japan|Australia|Iceland|Canada|South Africa|Niger|Saudi Arabia|Norway|Nigeria|China|New Zealand","","http://www.iisd.ca/vol12/enb12344e.html","065","working group","plenary","1.2283452e+12","2008"
"enb12306e_43","ORGANIZATIONAL MATTERS","Alliance of Small Island States","","","http://www.iisd.ca/vol12/enb12306e.html","056","","","1.1485944e+12","2006"
"enb12486e_27","IPCC Decision","","Russia|United States|Russian Federation|Australia|Mali|Austria|Costa Rica|Switzerland|New Zealand","IPCC Governance","http://www.iisd.ca/vol12/enb12486e.html","090","","","1.2870072e+12","2010"
"enb12407e_1","REPORT OF AWG-LCA 5 AND AWG-KP 7","","Germany|United States","","http://www.iisd.ca/vol12/enb12407e.html","076","WORKING GROUP","","1.2391416e+12","2009"
"enb12429e_10","LONG-TERM COOPERATIVE ACTION:","","Chad|Brazil|Ghana|Norway|Japan|Trinidad and Tobago|Gambia|Switzerland","Mitigation","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009"
"enb12224e_11","CAPACITY BUILDING","Group of 77|European Union","China|Bhutan|Japan|Switzerland","","http://www.iisd.ca/vol12/enb12224e.html","042","","","1.0704924e+12","2003"
"enb12354e_35","ADMINISTRATIVE, FINANCIAL AND INSTITUTIONAL MATTERS","","","","http://www.iisd.ca/vol12/enb12354e.html","065","","","1.2292956e+12","2008"
"enb12295e_1","IPCC-25 REPORT","Alliance of Small Island States","Mauritius|India","IPCC Governance","http://www.iisd.ca/vol12/enb12295e.html","055","ipcc","plenary","1.1461752e+12","2006"
"enb12137e_36","CLOSING SBI/SBSTA PLENARY","Group of 77|African Group|European Union","India|United States|Malaysia|Germany|Iceland|Uruguay|South Africa|Saudi Arabia|Costa Rica|Poland|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb12137e.html","026","SBI/SBSTA","PLENARY","9.613656e+11","2000"
"enb12260e_17","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12260e.html","048","","","1.1033244e+12","2004"
"enb12493e_20","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12493e.html","091","","corridors","1.29159e+12","2010"
"enb12453e_2","MITIGATION sub-paragraph 1(b)(i) of the BAP (AWG-LCA):","","","","http://www.iisd.ca/vol12/enb12453e.html","085","","","1.2605724e+12","2009"
"enb12547e_25","ELECTRONIC VERSIONS OF IPCC REPORTS","","Canada|India|Norway|China|Australia|Mali|Maldives|United Kingdom|Switzerland|Germany","","http://www.iisd.ca/vol12/enb12547e.html","100","ipcc","","1.3391928e+12","2012"
"enb12534e_86","REDD+","Bolivarian Alliance For The Peoples Of Our America","Philippines","Financial Mechanisms and Funds 2","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"1244000e_3","ELECTION OF SBSTA OFFICERS","African Group","Morocco|Mauritius|Colombia|Jamaica","","http://www.iisd.ca/vol12/1244000e.html","012","","","8.576892e+11","1997"
"enb12231e_67","SBI Conclusions","","Belarus","","http://www.iisd.ca/vol12/enb12231e.html","042","","","1.0714428e+12","2003"
"enb12309e_3","EMISSION TRENDS AND MITIGATION POTENTIAL:","","Tuvalu|South Africa|Norway|Japan|New Zealand","","http://www.iisd.ca/vol12/enb12309e.html","057","WORKING GROUP","","1.1629404e+12","2006"
"enb12291e_37","HARVESTED WOOD PRODUCTS","","Australia|Sudan","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12483e_8","LEGAL MATTERS:","Group of 77|European Union|Alliance of Small Island States","Brazil|Benin|India|New Zealand|Bangladesh|Ghana|Norway|Micronesia|China|Australia|Switzerland|Egypt|Bolivia|Sudan","","http://www.iisd.ca/vol12/enb12483e.html","089","working group","","1.2864888e+12","2010"
"enb12619e_34","REPORTING FROM AND REVIEW OF ANNEX I PARTIES:","","Kenya|New Zealand","UNFCCC and Kyoto Protocol Implementation","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12306e_30","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12306e.html","056","","","1.1485944e+12","2006"
"enb12552e_5","Discussions","European Union","South Africa|Brazil|Singapore|China|United States","","http://www.iisd.ca/vol12/enb12552e.html","101","","","1.3466232e+12","2012"
"enb12189e_69","CLOSING PLENARY","Group of 77|European Union","Argentina|Niger|Canada|Russian Federation|Morocco|Nigeria|Japan|China|Australia|Kuwait|Saudi Arabia|United Arab Emirates|Russia","UNFCCC Functioning","http://www.iisd.ca/vol12/enb12189e.html","034","cop","plenary","1.0055196e+12","2001"
"enb12383e_21","OTHER ISSUES :","","","","http://www.iisd.ca/vol12/enb12383e.html","072","working group","","1.219788e+12","2008"
