id,title,actors,countries,topics,url,event_id,track,format,date,year,abstract
"enb12242e_15","SBSTA conclusions","","","Technology Transfer","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.12), SBSTA notes that it did not complete its consideration of this agenda item, and states that discussions will resume at SBSTA-21."
"enb12242e_16","Issues relating to greenhouse gas inventories","","Brazil|New Zealand","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBSTA in Plenary on Wednesday, 16 June, and subsequently in informal consultations co-facilitated by Helen Plume (New Zealand) and Branca Americano (Brazil)."
"enb12242e_17","SBSTA conclusions","","","UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.6), SBSTA welcomes the report on activities relating to the technical review on greenhouse gas inventories of Annex I Parties, and notes that these activities, including meetings of inventory lead reviewers and the training programme for review experts, have contributed to improvements in the effectiveness and efficiency of the review process, the quality of inventories and the reliability of information available to the COP."
"enb12242e_18","Issues relating to Protocol Articles 7 and 8","European Union","United States|Brazil|New Zealand","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBSTA in Plenary on Wednesday, 16 June."
"enb12242e_19","SBSTA conclusions","","","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.7), SBSTA decides to recommend a decision to COP-10, which includes a draft COP/MOP decision, on ways of providing expert review teams with access to the confidential inventory information of Annex I Parties."
"enb12242e_2","KYOTO PROTOCOL","","Japan","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In 1995, the first meeting of the Conference of the Parties (COP-1) to the UNFCCC established the Ad Hoc Group on the Berlin Mandate to negotiate an agreement on strengthening efforts to combat climate change."
"enb12242e_20","COP draft decisions","","","UNFCCC and Kyoto Protocol Functioning|Flexibility Mechanims|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the draft decision on issues relating to the technical review of greenhouse gas inventories and implementation of Article 8 (FCCC/SBSTA/2004/L.7/Add.1), the COP requests Annex I Parties whose inventories contain information that is designated as confidential to provide this information during centralized and in-country reviews, at the request of the expert review team, in accordance with the code of practice for the treatment of confidential information adopted by decision 12/CP.9 (issues relating to the technical review of greenhouse gas inventories from Annex I Parties)."
"enb12242e_21","Issues relating to registry systems under Protocol Article 7.4","","New Zealand","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This matter was first addressed by SBSTA in Plenary on Wednesday, 16 June, and subsequently in informal consultations facilitated by Murray Ward (New Zealand)."
"enb12242e_22","SBSTA conclusions","","","Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.8), SBSTA, inter alia: welcomes the progress made by the Secretariat on the specifications of the technical standards for data exchange between registry systems; stresses the need to ensure, by SBSTA-21, that the 1.0 version of these specifications is in accordance with the general design requirements of the data exchange standards recommended by decision 24/CP.8 (technical standards for data exchange between registry systems under the Protocol) , for adoption by COP/MOP-1; reaffirms the importance of making progress on the development of the independent transaction log, and notes that the log is currently expected to be established by mid-2005, subject to the timely availability of funding and the extent of modification required to be made to the programme code provided as an in-kind contribution to the Secretariat."
"enb12242e_23","DEVELOPMENT AND TRANSFER OF TECHNOLOGIES","","Slovenia|Trinidad and Tobago","Technology Transfer","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBSTA in Plenary on Wednesday, 16 June."
"enb12242e_24","SBSTA conclusions","","","UNFCCC and Kyoto Protocol Functioning|Technology Transfer|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.2), SBSTA encourages business and industry, non-governmental organizations and relevant international organizations, to organize sector-specific workshops and other activities relevant to enabling environments for technology transfer."
"enb12242e_25","'GOOD PRACTICES' IN POLICIES AND MEASURES","Least Developed Countries|European Union|Group of 77 and China","Tanzania|Saudi Arabia|China|Sweden|South Africa","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBSTA in Plenary on Wednesday, 16 June."
"enb12242e_26","SBSTA conclusions","","","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.5), SBSTA agrees to next steps in implementing decision 13/CP.7, recalling that steps should: facilitate cooperation among Annex I Parties by sharing experiences and exchanging information at the technical level; involve all Parties and, as appropriate, environmental and business NGOs, and include the exchange of information on policies and measures undertaken by Annex I Parties in all relevant sectors; and contribute to the improvement of transparency, effectiveness, and comparability of policies and measures."
"enb12242e_27","RESEARCH AND SYSTEMATIC OBSERVATION","","Mauritius|Germany","Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBSTA in Plenary on Wednesday, 16 June."
"enb12242e_28","SBSTA conclusions","","","Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.4), SBSTA, inter alia: recognizes progress made by the GCOS Secretariat in developing the 5-10 year implementation plan for the integrated global observing systems for climate, in particular the publication of the draft implementation plan for open review; urges the GCOS Secretariat, in finalizing this plan, to clearly identify priorities for actions, taking into account the views expressed by Parties and relevant international programmes and bodies; welcomes the collaboration between GCOS and the ad hoc Group on Earth Observations in developing their respective implementation plans, and urges both bodies to integrate them to the extent possible; emphasizes the need to treat global climate monitoring as a priority within the Global Earth Observation System of Systems; encourages Parties to continue pursuing the implementation of elements of the regional action plans developed under the GCOS regional workshop programme; and invites the GCOS Secretariat to report on progress made in implementing the regional action plans in relation to global observing systems for climate, including support from the UNFCCCs financial mechanism and other bilateral and multilateral agencies and mechanisms, for consideration by SBSTA-21 and subsequent sessions, as appropriate. The SBSTA conclusions note the ongoing development of the GCOS Cooperation Mechanism to address priority needs for improvements in global observing systems for climate in developing countries, and in particular the plans to develop an inventory of donor activities relating to global observing systems for climate."
"enb12242e_29","ADAPTATION AND MITIGATION","European Union|African Group|Group of 77 and China|Alliance of Small Island States","Canada|United States|Australia|South Africa|United Kingdom|Malaysia|China|Russian Federation|Japan","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed on 18 and 19 June, in two in-session workshops."
"enb12242e_3","BUENOS AIRES PLAN OF ACTION","","Argentina","Flexibility Mechanism","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In November 1998, Parties met at COP-4 in Buenos Aires, Argentina, and agreed on a set of decisions known as the Buenos Aires Plan of Action (BAPA)."
"enb12242e_30","SBSTA conclusions on adaptation","","","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions on adaptation (FCCC/SBSTA/2004/L.13), SBSTA welcomes the exchange of views during the in-session workshop and requests the Secretariat to post the text of the Chairs oral report from the workshop on the UNFCCC Internet site."
"enb12242e_31","SBSTA conclusions on mitigation","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions on mitigation (FCCC/SBSTA/2004/L.14), SBSTA welcomes the exchange of views during the in-session workshop and requests the Secretariat to post the text of Chair Benragebs oral report from the workshop on the UNFCCC Internet site."
"enb12242e_32","COOPERATION WITH RELEVANT INTERNATIONAL ORGANIZATIONS","","Switzerland|Finland|Palau|Chile","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBSTA in Plenary on Wednesday, 16 June."
"enb12242e_33","SBSTA conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.3), SBSTA notes the important contribution that the Ramsar Secretariat can make to the work of the Joint Liaison Group and encourages its continued involvement."
"enb12242e_34","Draft COP conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the draft COP conclusions (FCCC/SBSTA/2004/L.3/Add.1), the COP requests the Secretariat, within existing resources, to provide information to the Joint Liaison Group on relevant activities that are mutually supportive of the objectives of the Rio Conventions, based on existing information publicly available and already provided by Parties under the UNFCCC."
"enb12242e_35","OTHER MATTERS","","Nigeria","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Issues relating to cleaner or less greenhouse gas-emitting energy: This issue was addressed by SBSTA in Plenary on Thursday, 17 June."
"enb12242e_36","SBSTA conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.10), SBSTA agrees to continue consideration of the matter at SBSTA-21, as consideration at SBSTA-20 was not completed."
"enb12242e_37","Issues relating to the implementation of Protocol Article 2.3","","","National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was addressed by SBSTA in Plenary on Thursday, 17 June."
"enb12242e_38","SBSTA conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBSTA/2004/L.11), SBSTA agrees to continue consideration of the matter at SBSTA-21, as consideration at SBSTA-20 was not completed."
"enb12242e_39","IN-SESSION WORKSHOPS","","","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Scientific, technical and socioeconomic aspects of impacts of, and vulnerability and adaptation to, climate change: On Friday, 18 June, Parties convened in an in-session workshop to hear presentations and engage in discussions on climate change risk assessment and perception, adaptation and sustainable development, and solutions and opportunities."
"enb12242e_4","COP-6 PART I","","Netherlands","Flexibility Mechanism","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","COP-6 was held in The Hague, the Netherlands, from 13-25 November 2000."
"enb12242e_40","Scientific, technical and socioeconomic aspects of mitigation","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","On Saturday, 19 June, delegates convened in an in-session workshop to hear presentations and engage in discussions on the relationship between climate change mitigation and other policy and development objectives, case studies of mitigation, and climate mitigation technologies."
"enb12242e_41","SBSTA EVENTS","","Netherlands","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Research in response to the IPCC Third Assessment Report: This event was held on Monday, 21 June, and was chaired by Pier Vellinga, University of Amsterdam, the Netherlands."
"enb12242e_42","Brazilian Proposal","","New Zealand","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This event took place on Monday, 21 June, and was chaired by Murray Ward (New Zealand)."
"enb12242e_43","REPORT ON THE SBSTA SESSION","Alliance of Small Island States","Oman","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In closing SBSTA-20, the UNFCCC Executive Secretary commented on the preliminary evaluation of the financial implications of the conclusions adopted at SB-20, as mandated by decision 16/CP.9 (programme budget for the biennium 2004-2005)."
"enb12242e_44","OPENING OF THE SESSION","Group of 77 and China","Kuwait|Qatar|China|Panama|Bulgaria","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","SBI Chair Daniela Stoycheva (Bulgaria) opened SBI-20 on Wednesday morning, 16 June."
"enb12242e_45","ANNEX I NATIONAL COMMUNICATIONS","European Union","","Adverse Effects and Response Measure|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Status report on the review of third national communications: This issue was addressed by SBI in Plenary on Wednesday, 16 June."
"enb12242e_46","NON-ANNEX I NATIONAL COMMUNICATIONS","European Union|Group of 77 and China","United States|Mauritius|China","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first raised in the SBI Plenary on Wednesday, 16 June, and subsequently in a contact group chaired by Sok Appadu (Mauritius), which met five times between Saturday, 19 June and Wednesday, 23 June."
"enb12242e_47","SBI conclusions","Alliance of Small Island States","Panama","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Adaptation|Technology Transfer|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions on submission of second and, where appropriate, third national communications (FCCC/SBI/2004/L.10), the SBI decides to continue deliberations on an attached bracketed draft COP decision at SBI-21. In the conclusions on the work of the Consultative Group of Experts on non-Annex I communications (FCCC/SBI/2004/L.8), SBI welcomes the efforts of the Group in prioritizing activities within its multi-year programme of work."
"enb12242e_48","FINANCIAL MECHANISM OF THE CONVENTION","","United Kingdom|Japan|Argentina|Colombia","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Matters relating to the implementation of decision 5/CP.8: This issue was first addressed by SBI in Plenary on Wednesday, 16 June."
"enb12242e_49","SBI conclusions","","","UNFCCC Functioning|Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/CRP.1), SBI welcomes the successful and substantial third replenishment of the GEF Trust Fund."
"enb12242e_5","COP-6 PART II","","United States","Financial Mechanisms and Funds 2","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In March 2001, the US administration repudiated the agreement reached in Kyoto, stating that it considered the Protocol to be 'fatally flawed,' as it would damage the US economy and exempt key developing countries from emissions reduction targets."
"enb12242e_50","UNFCCC ARTICLE 6","","Switzerland","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Technology Transfer","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","UNFCCC Article 6 (education, training and public awareness) was first raised by SBI in Plenary on Wednesday, 16 June."
"enb12242e_51","SBI conclusions","","","UNFCCC and Kyoto Protocol Functioning|Technology Transfer|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.6), SBI encourages Parties to cooperate in the key areas identified at the African regional workshop held in January 2004."
"enb12242e_52","CAPACITY BUILDING","European Union|Group of 77 and China","United States|Romania|China|Bhutan|Japan|Tanzania","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBI in Plenary on Wednesday, 16 June, and subsequently in a contact group chaired by Dechen Tsering (Bhutan)."
"enb12242e_53","SBI conclusions","","","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.5), SBI decides to, inter alia: complete a draft decision at SBI-21 on the range and effectiveness of capacity-building activities in developing countries aimed at implementing decision 2/CP.7 (capacity building in developing countries); request the Secretariat to convene a meeting of practitioners with the aim of contributing to the comprehensive review at COP-10, and to present the outcome to SBI-21; invite additional information on the effectiveness of capacity-building activities in EITs; and request the Secretariat to prepare an analytical paper on the effectiveness of the implementation of the framework for capacity building in EITs."
"enb12242e_54","IMPLEMENTATION OF UNFCCC ARTICLE 4.8 AND 4.9","Group of 77 and China|Alliance of Small Island States","Mauritania|Micronesia|France|China|Peru|Kenya|Argentina","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Adverse Effects and Response Measure|Vulnerabilities and Impacts|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Progress on the implementation of activities under decision 5/CP.7: This issue was first discussed by SBI in Plenary on Wednesday, 16 June, and subsequently in a contact group co-chaired by Mohamed Mahmoud Ould El Ghaouth (Mauritania) and Paul Watkinson (France)."
"enb12242e_55","SBI conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.11), the SBI decides to continue consideration of issues under this item at its next session."
"enb12242e_56","Matters relating to the least developed countries (LDCs)","","Gambia|Tanzania|Samoa","Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBI in Plenary on Wednesday, 16 June, where LDC Expert Group Chair Laavasa Malua (Samoa) reported on the meeting of the Group in March 2004."
"enb12242e_57","SBI conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.4), SBI endorses the proposed work programme of the LDC Expert Group for its second term (2004-2005), and invites the Chair to update SBI-21 on progress."
"enb12242e_58","ARRANGEMENTS FOR INTERGOVERNMENTAL MEETINGS","European Union|Group of 77 and China|Alliance of Small Island States","Canada|Saudi Arabia|South Africa|Iceland|United States|China|Indigenous Peoples|Germany|Norway|Burkina Faso","National Communications and Inventories|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBI in Plenary on Thursday, 17 June, and subsequently in a contact group charged with drafting conclusions on the subject, and chaired by Karsten Sach (Germany)."
"enb12242e_59","SBI conclusions","","Indigenous Peoples","Flexibility Mechanism|UNFCCC and Kyoto Protocol Functioning|Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In its conclusions (FCCC/SBI/2004/L.7), SBI addresses a variety of issues relating to arrangements for intergovernmental meetings."
"enb12242e_6","COP-7","","Canada|Australia|Morocco|Russian Federation|Japan|New Zealand","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Delegates continued discussions on the 'Bonn Agreements' at COP-7 in Marrakesh, Morocco, from 29 October to 10 November 2001."
"enb12242e_60","ADMINISTRATIVE AND FINANCIAL MATTERS","","","Adverse Effects and Response Measure|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Budget performance for the biennium 2004-2005: This issue was first addressed by SBI in Plenary on Wednesday, 16 June, when Chair Stoycheva said she would prepare draft conclusions on the issue."
"enb12242e_61","SBI conclusions","Least Developed Countries|Alliance of Small Island States","Argentina|Colombia","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.2), SBI takes note of the information of the work programme for 2004-2005 relating to UNFCCC Article 4.8."
"enb12242e_62","Implementation of the Headquarters Agreement","","Germany","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","This issue was first addressed by SBI in Plenary on Wednesday, 16 June."
"enb12242e_63","SBI conclusions","","Germany","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.3), SBI takes note of the statement by Germany regarding the UN campus and international conference center in Bonn."
"enb12242e_64","CONTINUING REVIEW OF THE FUNCTIONS AND OPERATIONS OF THE SECRETARIAT","European Union|Group of 77 and China","Canada|India|Saudi Arabia|China","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","SBI first addressed this issue in Plenary on Thursday, 17 June."
"enb12242e_65","SBI conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In the conclusions (FCCC/SBI/2004/L.12), SBI agrees to continue consideration of this item at SBI-21, and requests the Secretariat to provide information on the arrangements for UNFCCC workshops, including such issues as criteria, scheduling and managing with limited funds."
"enb12242e_66","REPORT ON THE SESSION","European Union|Group of 77 and China","United States|Qatar|China","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","In closing, the UNFCCC Executive Secretary repeated comments made in SBSTA regarding the financial implications of conclusions adopted at SB-20."
"enb12242e_68","TIME TO TALK","","United States|Saudi Arabia","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","SBI/SBSTA","","1.0883736e+12","2004","A relatively relaxed pace at SB-20 allowed delegates to make notable progress on aspects that had been sidelined until now, such as 'good practices' in policies and measures."
"enb12242e_69","ANGELS ON PINHEADS","Alliance of Small Island States","Brazil","UNFCCC and Kyoto Protocol Functioning|Compliance and Enforcement|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","SBI/SBSTA","","1.0883736e+12","2004","As the negotiations under the UNFCCC hit their ten-year mark, an element of repetition or déjà vu seems to have crept in."
"enb12242e_7","COP-8","","India","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Delegates to COP-8 met from 23 October to 1 November 2002, in New Delhi, India."
"enb12242e_70","AND DEVILS IN THE DETAILS","European Union|Group of 77 and China","United States|China","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Adverse Effects and Response Measure|National Communications and Inventories","http://www.iisd.ca/vol12/enb12242e.html","044","SBI/SBSTA","","1.0883736e+12","2004","The SBI discussions were generally concerned with more practical matters, such as addressing continuing problems with lack of capacity to implement agreements, difficulties in accessing financial and technical resources, the frequency of national communications, and addressing the adverse impacts of climate change."
"enb12242e_71","RUSSIAN ROULETTE","","Russia","","http://www.iisd.ca/vol12/enb12242e.html","044","SBI/SBSTA","","1.0883736e+12","2004","'A riddle wrapped in a mystery inside an enigma,' is how Winston Churchill once described Russia."
"enb12242e_8","SB-18","","","Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","Delegates to SB-18 met in Bonn from 4-13 June 2003."
"enb12242e_9","COP-9","Least Developed Countries","Italy","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004","From 1-12 December 2003, Parties met at COP-9 and SB-19, in Milan, Italy, to adopt 22 decisions and several conclusions."
"enb12243e_10","PRESENTATIONS ON NATIONAL CIRCUMSTANCES","European Union","Turkey|Netherlands|Czech Republic|Lithuania|United States|Slovenia|Latvia|China|Belgium","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Anthropogenic Interference with Climate System","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Francis Altdorfer, ECONOTEC, Belgium, presented an energy demand model using the Emissions Projection Model (EPM), developed by ECONOTEC and used for Belgiums third national communication."
"enb12243e_11","DISCUSSION ON WORKING PAPER 2","European Union","United States|Saudi Arabia|Netherlands|Germany|China|Bulgaria","UNFCCC and Kyoto Protocol Functioning|Flexibility Mechanims","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Participants discussed questions raised in Working Paper 2 one by one, beginning by exchanging views on modeling energy demand and discussing approaches for projecting changes in the energy supply mix. The US said that the primary purpose of most energy demand models in her country is to inform energy policy, rather than calculate carbon dioxide emissions projections, making it difficult to provide recommendations on best practices for modeling energy demand."
"enb12243e_13","PRESENTATIONS ON NATIONAL CIRCUMSTANCES","European Union","Denmark|New Zealand|Finland|Ireland","UNFCCC and Kyoto Protocol Functioning|Anthropogenic Interference with Climate System|Vulnerabilities and Impacts|National Communications and Inventories","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Trevor Donnellan, Rural Economy Research Center, Ireland, presented on greenhouse gas emissions projections from agriculture in his country."
"enb12243e_14","DISCUSSION ON WORKING PAPER 3","European Union","Denmark|New Zealand|Finland|Italy|Netherlands","UNFCCC and Kyoto Protocol Functioning|Compliance and Enforcement|National Communications and Inventories","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Participants discussed the questions raised in Working Paper 3, beginning by addressing key methodological issues for agriculture."
"enb12243e_16","GENERAL AND CROSS-CUTTING ISSUES","European Union","Saudi Arabia","UNFCCC and Kyoto Protocol Functioning|Anthropogenic Interference with Climate System|Compliance and Enforcement","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Hans-Joachim Ziesing summarized conclusions and recommendations on cross-cutting and general issues."
"enb12243e_17","ENERGY, TRANSPORT, INDUSTRY AND WASTE MANAGEMENT","","Saudi Arabia","Anthropogenic Interference with Climate System","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Recommendations and conclusions from discussions on energy, transport, industry and waste management projections were presented by group facilitator Neil Ferry."
"enb12243e_18","AGRICULTURE AND LULUCF","","","forests|UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Micheal Young reported on the discussion of the working group on emissions projections from agriculture and LULUCF and highlighted conclusions and recommendations, noting that expertise in the group had been predominantly in agriculture."
"enb12243e_19","CLOSING REMARKS","","Ireland","","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Halldór Thorgeirsson thanked participants and facilitators, noting that the report of the workshop will be presented to SBSTA-21 under its own agenda item."
"enb12243e_2","KYOTO PROTOCOL","","Japan","Pre-Kyoto|Pre-Kyoto","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","In 1995, the first meeting of the Conference of the Parties to the UNFCCC (COP-1) established the Ad Hoc Group on the Berlin Mandate to negotiate action for the period beyond 2000, including the strengthening of the commitments of Annex I Parties through the adoption of a protocol or another legal instrument."
"enb12243e_3","NATIONAL COMMUNICATIONS","","","Pre-Kyoto|Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Vulnerabilities and Impacts|National Communications and Inventories","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","As part of their UNFCCC commitments, Annex I Parties are required to submit a national communication on a regular basis (approximately every 4-5 years)."
"enb12243e_4","WORKSHOP BACKGROUND","","Italy","Pre-Kyoto|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","At SBSTA-19, meeting in conjunction with COP-9, in December 2003, in Milan, Italy, Parties examined data showing that, while the aggregate 2000 greenhouse gas emissions of Annex I Parties were below 1990 levels, these emissions are expected to increase in the period 2000-2010."
"enb12243e_7","PRESENTATIONS ON NATIONAL EXPERIENCES","European Union","Australia|Denmark|Slovenia|Austria|China|Belgium|Japan|New Zealand|Germany|Norway|Bulgaria","Pre-Kyoto|UNFCCC and Kyoto Protocol Functioning|Anthropogenic Interference with Climate System|Vulnerabilities and Impacts|Flexibility Mechanims|National Communications and Inventories","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Francis Bossier, Federal Planning Bureau, Belgium, described the methodology used to develop emissions projections in his countrys third national communication, which includes a combination of models for projections to 2010 and 2020, taking into account scenarios 'with measures' and 'with additional measures,' such as the introduction of a carbon dioxide tax and the effects of non-fiscal measures."
"enb12243e_8","DISCUSSION ON WORKING PAPER 1","European Union","Saudi Arabia|Czech Republic|Denmark|United States|Austria|Germany|Ireland|Belgium|China|Argentina","Pre-Kyoto|UNFCCC and Kyoto Protocol Functioning|Anthropogenic Interference with Climate System|Adverse Effects and Response Measure|Compliance and Enforcement|National Communications and Inventories","http://www.iisd.ca/vol12/enb12243e.html","045","","","1.0947672e+12","2004","Participants addressed the questions raised in Working Paper 1 on general and cross-cutting issues by addressing each one separately."
